users_cnt,num_requests,response_time,min_cpu_percent,med_cpu_percent,max_cpu_percent,min_ram_percent,med_ram_percent,max_ram_percent
1000.0,14960.0,437.0587054988538,5.581414141414141,9.718552521712832,12.756102564102564,0.9151458740234376,1.679229736328125,1.927947998046875
2000.0,17902.0,560.1399401787604,6.846921119592874,10.28995767772758,11.897538461538462,1.9153594970703125,2.373695373535156,2.5653839111328125
3000.0,19817.0,569.5138742312105,6.664060913705584,10.364274809160303,11.8706905370844,2.33917236328125,2.61077880859375,2.6702880859375
4000.0,22321.0,590.7967984018617,5.828759493670886,10.480320972346004,14.118976982097188,2.7202606201171875,2.7910232543945312,2.840423583984375
5000.0,24325.0,705.9608132600213,7.888506329113924,10.830987291375536,12.344631043256998,2.7454376220703125,2.89764404296875,2.954864501953125
6000.0,28274.0,706.7576183182022,3.908686868686869,10.85496431403648,14.314329896907216,2.86865234375,3.0439376831054688,3.131866455078125
7000.0,33304.0,731.9098404616099,0.2386967418546365,11.364897959183672,14.48956298200514,3.03497314453125,3.33709716796875,3.4404754638671875
8000.0,38991.0,794.4407313491836,6.428746803069053,11.39238372017928,12.36317135549872,3.2024383544921875,3.629112243652344,3.7174224853515625
9000.0,49952.0,882.2268901975758,3.119294710327456,11.449441624365482,14.441743589743588,3.27301025390625,3.95965576171875,4.123687744140625
10000.0,67281.0,1086.6842651358695,7.303816793893129,11.527046632124351,11.928061224489795,3.8692474365234375,4.456710815429688,4.6390533447265625
20000.0,233342.0,1242.856442647589,1.572759493670886,11.533129770992366,14.778721227621483,3.990936279296875,5.6362152099609375,5.8319091796875
30000.0,352441.0,1079.0455030862772,9.327837150127223,11.573052198642484,14.406020408163265,4.794692993164063,5.4004669189453125,5.600738525390625
40000.0,292418.0,699.6272051322583,9.494010152284265,11.62561224489796,11.656122448979591,4.6070098876953125,4.9224853515625,5.0678253173828125
50000.0,321521.0,634.3973840263455,6.747175572519085,11.747660668380462,12.809489795918369,3.6708831787109375,3.9241790771484375,4.093551635742188
