users_cnt,num_requests,response_time,min_cpu_percent,med_cpu_percent,max_cpu_percent,min_ram_percent,med_ram_percent,max_ram_percent
10000.0,64067.0,970.2019919137383,5.48010152284264,13.083664122137403,15.12483290488432,2.46429443359375,5.280303955078125,5.46112060546875
10000.0,62518.0,949.6504603610326,6.51736040609137,12.28469387755102,14.847161125319694,5.2471160888671875,5.655670166015625,5.857086181640625
10000.0,61824.0,958.9304465915891,4.9483417085427135,12.795536363040199,16.320411311053984,5.4813385009765625,5.897712707519531,6.0543060302734375
10000.0,63287.0,959.1095034077539,5.881323155216285,13.25542416452442,17.5490537084399,5.3348541259765625,5.7861328125,5.992889404296875
10000.0,63657.0,977.989648915108,5.212354430379746,12.682773443554638,16.317720207253885,5.3668975830078125,5.890846252441406,6.0108184814453125
10000.0,63931.0,982.8997787961904,4.387817258883249,12.709039375669795,15.317943444730078,5.6148529052734375,5.930137634277344,6.05010986328125
10000.0,64193.0,976.7812731997158,8.68225063938619,12.548107416879796,16.117557251908394,5.5431365966796875,5.903434753417969,6.0169219970703125
10000.0,63777.0,971.5301300891763,5.167614213197969,12.540030119308813,15.144352331606218,5.61065673828125,5.888938903808594,6.0291290283203125
10000.0,63985.0,980.7903902784682,4.670909090909091,10.970687022900764,14.866940874035988,5.3680419921875,5.777740478515625,5.966949462890625
10000.0,63365.0,971.3844444058036,6.2585316455696205,10.730737913486006,14.362551020408162,5.498504638671875,5.768585205078125,5.9539794921875
10000.0,60696.0,963.0572815973586,5.097777777777777,12.848953642035779,14.87621483375959,5.486297607421875,5.8258056640625,5.9658050537109375
10000.0,62987.0,981.9917262141317,4.518287153652393,11.361850426421512,16.295076923076923,5.474090576171875,5.791664123535156,5.9474945068359375
10000.0,63919.0,961.5589916050894,5.773604060913706,11.704706826893194,15.159693094629157,5.501556396484375,5.785560607910156,5.9688568115234375
10000.0,63214.0,971.51856861596,5.638071065989847,9.04925567181187,14.20651399491094,5.4141998291015625,5.962562561035156,6.1489105224609375
10000.0,63110.0,965.1191005381768,2.156767676767677,11.558186337835194,14.298666666666668,5.2722930908203125,5.951690673828125,6.0855865478515625
