users_cnt,num_requests,response_time,min_cpu_percent,med_cpu_percent,max_cpu_percent,min_ram_percent,med_ram_percent,max_ram_percent
10000.0,63008.0,960.9811776435048,7.033518987341772,15.107007672634271,18.878868894601542,3.914642333984375,5.7506561279296875,5.8513641357421875
10000.0,64537.0,962.5462071211082,7.648447837150127,14.845538461538462,18.545435897435897,5.2215576171875,6.44073486328125,6.5334320068359375
10000.0,62625.0,951.6801685424857,8.137157360406091,14.035824980625161,16.337892030848327,5.5629730224609375,6.5059661865234375,6.616973876953125
10000.0,61277.0,935.6162677823371,8.113030303030303,14.149642959154527,17.32690355329949,5.5088043212890625,6.510353088378906,6.6059112548828125
10000.0,63091.0,957.1858922066112,5.124962025316456,14.590306122448979,16.40471794871795,5.710601806640625,6.554412841796875,6.6417694091796875
10000.0,63572.0,974.4347329168377,5.069949748743719,14.90994923857868,20.072410256410254,5.661773681640625,6.6097259521484375,6.7173004150390625
10000.0,66434.0,1028.226708362634,6.9381818181818184,13.977902813299234,16.85148717948718,5.17730712890625,6.6371917724609375,6.7378997802734375
10000.0,64506.0,1018.7842332267876,4.175736040609137,14.180971867007672,16.9659793814433,5.1692962646484375,6.594085693359375,6.72760009765625
10000.0,64960.0,981.4901852054255,9.004296675191815,12.282871794871795,17.512838874680305,5.879974365234375,6.623077392578125,6.752777099609375
10000.0,60898.0,994.111482671863,6.792327365728901,14.4006106870229,16.28276923076923,5.150604248046875,6.5456390380859375,6.6745758056640625
10000.0,63171.0,1013.4573437888602,9.384101265822785,14.976,19.258015267175573,5.21392822265625,6.645965576171875,6.748199462890625
10000.0,62351.0,1008.351264427212,6.266025316455696,14.48066271855612,16.437840616966582,5.1845550537109375,6.610870361328125,6.68792724609375
10000.0,65884.0,1016.4138023700679,7.234910941475826,15.734256410256412,16.995038759689923,5.1837921142578125,6.658172607421875,6.74896240234375
10000.0,62828.0,970.3203315991651,6.060151898734177,14.867325380865921,21.69453608247423,5.2276611328125,6.657218933105469,6.75506591796875
10000.0,63377.0,969.3431699740217,3.6881612090680105,14.363866796075758,18.041836734693877,4.96673583984375,6.5944671630859375,6.7050933837890625
